S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,S SUPONGMEREN JAMIR,Indian National Congress,399512,2439,401951,52.83,Nagaland,Nagaland,1
2,DR CHUMBEN MURRY,Nationalist Democratic Progressive Party,350072,895,350967,46.13,Nagaland,Nagaland,1
3,HAYITHUNG TUNGOE LOTHA,Independent,6050,182,6232,0.82,Nagaland,Nagaland,1
4,NOTA,None of the Above,1520,126,1646,0.22,Nagaland,Nagaland,1
