S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name
1,ADV. DEAN KURIAKOSE,Indian National Congress,427129,5243,432372,51.43,Kerala,Idukki
2,ADV. JOICE GEORGE,Communist Party of India  (Marxist),295975,2670,298645,35.53,Kerala,Idukki
3,ADV. SANGEETHA VISWANATHAN,Bharath Dharma Jana Sena,90663,660,91323,10.86,Kerala,Idukki
4,ADV. RUSSEL JOY,Bahujan Samaj Party,4397,40,4437,0.53,Kerala,Idukki
5,JOMON JOHN,Independent,1764,55,1819,0.22,Kerala,Idukki
6,SAJI @ SHAJI,Viduthalai Chiruthaigal Katchi,1493,15,1508,0.18,Kerala,Idukki
7,P.K. SAJEEVAN,Independent,1025,9,1034,0.12,Kerala,Idukki
8,NOTA,None of the Above,9468,51,9519,1.13,Kerala,Idukki
