S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,BHARATBHAI MANUBHAI SUTARIYA,Bharatiya Janata Party,577820,3052,580872,66.28,Gujarat,Amreli,14
2,JENNY THUMMAR,Indian National Congress,258231,1573,259804,29.64,Gujarat,Amreli,14
3,CHAUHAN RAVAJIBHAI MULABHAI,Bahujan Samaj Party,7486,57,7543,0.86,Gujarat,Amreli,14
4,SANKHAT VIKRAMBHAI VISABHAI,Global Republican Party,4958,51,5009,0.57,Gujarat,Amreli,14
5,BAVKUBHAI AMARUBHAI VALA,Independent,3733,44,3777,0.43,Gujarat,Amreli,14
6,BHAVESHBHAI JENTIBHAI RANK,Independent,3663,8,3671,0.42,Gujarat,Amreli,14
7,PUNJABHAI BAVBHAI DAFDA,Independent,2598,23,2621,0.3,Gujarat,Amreli,14
8,PRITESH CHAUHAN (LALU),Independent,1759,21,1780,0.2,Gujarat,Amreli,14
9,NOTA,None of the Above,11125,224,11349,1.29,Gujarat,Amreli,14
