S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,HARIBHAI PATEL,Bharatiya Janata Party,675614,10792,686406,63.74,Gujarat,Mahesana,4
2,RAMJI THAKOR,Indian National Congress,352578,5782,358360,33.28,Gujarat,Mahesana,4
3,AMRUTLAL MAKWANA,Bahujan Samaj Party,9710,164,9874,0.92,Gujarat,Mahesana,4
4,CHAUHAN PRAKASHKUMAR TRIBHOVANDAS,Akhila Vijaya Party,3866,16,3882,0.36,Gujarat,Mahesana,4
5,PATEL MANUBHAI SHANKARLAL,Independent,3597,75,3672,0.34,Gujarat,Mahesana,4
6,ZALA VIKRAMSINH BANESINH,Rashtra Nirman Party,2949,58,3007,0.28,Gujarat,Mahesana,4
7,NOTA,None of the Above,11002,624,11626,1.08,Gujarat,Mahesana,4
