S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,PARBHUBHAI NAGARBHAI VASAVA,Bharatiya Janata Party,757787,6163,763950,57.04,Gujarat,Bardoli,23
2,CHAUDHARY SIDDHARTH AMARSINH,Indian National Congress,526054,7643,533697,39.85,Gujarat,Bardoli,23
3,REKHABEN HARSINGBHAI CHAUDHARI,Bahujan Samaj Party,15872,272,16144,1.21,Gujarat,Bardoli,23
4,NOTA,None of the Above,24762,780,25542,1.91,Gujarat,Bardoli,23
