S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,ANITA SUBHADARSHINI,Bharatiya Janata Party,493032,1194,494226,48.55,Odisha,Aska,19
2,RANJITA SAHU,Biju Janata Dal,393759,493,394252,38.73,Odisha,Aska,19
3,DEBAKANTA SARMA,Indian National Congress,75108,147,75255,7.39,Odisha,Aska,19
4,SANJAYA KUMAR BISHOYI,Independent,11234,6,11240,1.1,Odisha,Aska,19
5,PAPUNU SAHU,Socialist Unity Centre Of India (COMMUNIST),8671,2,8673,0.85,Odisha,Aska,19
6,PITABAS SAHU,Sanatan Sanskriti Raksha Dal,6888,-,6888,0.68,Odisha,Aska,19
7,BRUNDABANA NAHAK,Bahujan Samaj Party,5430,9,5439,0.53,Odisha,Aska,19
8,NOTA,None of the Above,21925,16,21941,2.16,Odisha,Aska,19
