S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,GAURAV GOGOI,Indian National Congress,743194,8577,751771,54.04,Assam,Jorhat,14
2,TOPON KUMAR GOGOI,Bharatiya Janata Party,602019,5359,607378,43.66,Assam,Jorhat,14
3,ARUN CHANDRA HANDIQUE,Ekam Sanatan Bharat Dal,8998,88,9086,0.65,Assam,Jorhat,14
4,RAJ KUMAR DUWARA,Independent,8315,55,8370,0.6,Assam,Jorhat,14
5,NOTA,None of the Above,14477,78,14555,1.05,Assam,Jorhat,14
