S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,RAMESH JIGAJINAGI,Bharatiya Janata Party,669055,3726,672781,51.91,Karnataka,Bijapur,4
2,RAJU ALAGUR.,Indian National Congress,593277,2275,595552,45.95,Karnataka,Bijapur,4
3,GANAPATI  RATHOD (HANJAGI),Karnataka Rashtra Samithi,7652,39,7691,0.59,Karnataka,Bijapur,4
4,BHOVI TARABAI,Independent,4342,11,4353,0.34,Karnataka,Bijapur,4
5,RAMJI YAMANAPPA BUDDHAPRIYA,Naki Bharatiya Ekta Party,2414,12,2426,0.19,Karnataka,Bijapur,4
6,NAGAJYOTI.B.N.,Socialist Unity Centre Of India (COMMUNIST),2375,17,2392,0.18,Karnataka,Bijapur,4
7,RAJAKUMAR APPANNA HONNAKATTI,Rashtriya Samaj Paksha,1784,10,1794,0.14,Karnataka,Bijapur,4
8,JITENDRA.ASHOK. KAMBLE,Republican Party of India (A),1605,18,1623,0.13,Karnataka,Bijapur,4
9,NOTA,None of the Above,7482,20,7502,0.58,Karnataka,Bijapur,4
