S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,SHRIPAD YESSO NAIK,Bharatiya Janata Party,253812,3514,257326,56.43,Goa,North Goa,1
2,RAMAKANT KHALAP,Indian National Congress,140191,1120,141311,30.99,Goa,North Goa,1
3,TUKARAM BHARAT PARAB,Revolutionary Goans Party,45460,233,45693,10.02,Goa,North Goa,1
4,MILAN R VAINGANKAR,Bahujan Samaj Party,1600,25,1625,0.36,Goa,North Goa,1
5,MR SAKHARAM NAIK,Akhil Bhartiya Parivar Party,1404,13,1417,0.31,Goa,North Goa,1
6,SHAKEEL JAMAL SHAIKH,Independent,800,7,807,0.18,Goa,North Goa,1
7,THOMAS AUGUSTINE FERNANDES,Independent,746,13,759,0.17,Goa,North Goa,1
8,ADV VISHAL NAIK,Independent,744,8,752,0.16,Goa,North Goa,1
9,NOTA,None of the Above,6297,31,6328,1.39,Goa,North Goa,1
