S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name
1,SHASHANK MANI,Bharatiya Janata Party,503509,1032,504541,48.36,Uttar Pradesh,Deoria
2,AKHILESH PRATAP SINGH,Indian National Congress,467946,1753,469699,45.02,Uttar Pradesh,Deoria
3,SANDESH,Bahujan Samaj Party,45446,118,45564,4.37,Uttar Pradesh,Deoria
4,SATENDER KUMAR MALL,Independent,4149,9,4158,0.4,Uttar Pradesh,Deoria
5,MUKTINATH SINGH,Janta Samta Party,3261,3,3264,0.31,Uttar Pradesh,Deoria
6,AGAMSWAROOP,Rashtriya Samanta Dal,3180,2,3182,0.3,Uttar Pradesh,Deoria
7,RAFIK ANSARI,Independent,2687,1,2688,0.26,Uttar Pradesh,Deoria
8,NOTA,None of the Above,10203,9,10212,0.98,Uttar Pradesh,Deoria
