S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,PANKAJ CHAUDHARY,Bharatiya Janata Party,590487,823,591310,48.85,Uttar Pradesh,Maharajganj,63
2,VIRENDRA CHAUDHARY,Indian National Congress,555045,814,555859,45.92,Uttar Pradesh,Maharajganj,63
3,MO MAUSME ALAM,Bahujan Samaj Party,32893,62,32955,2.72,Uttar Pradesh,Maharajganj,63
4,BRIJESH,Abhay Samaj Party,8575,8,8583,0.71,Uttar Pradesh,Maharajganj,63
5,CHHEDI MAJDOOR,Independent,3833,1,3834,0.32,Uttar Pradesh,Maharajganj,63
6,RAMPRIT,Independent,3028,1,3029,0.25,Uttar Pradesh,Maharajganj,63
7,SUNIL,Independent,2716,2,2718,0.22,Uttar Pradesh,Maharajganj,63
8,VINOD KUMAR PATEL,Sardar Patel Siddhant Party,2415,3,2418,0.2,Uttar Pradesh,Maharajganj,63
9,NOTA,None of the Above,9730,15,9745,0.81,Uttar Pradesh,Maharajganj,63
