S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,State,Constituency Name,Constituency code
1,AKSHAYA YADAV,Samajwadi Party,541861,1176,543037,49.04,Uttar Pradesh,Firozabad,20
2,VISHWADEEP SINGH,Bharatiya Janata Party,452946,779,453725,40.98,Uttar Pradesh,Firozabad,20
3,CHOWDHARY BASHEER,Bahujan Samaj Party,90849,99,90948,8.21,Uttar Pradesh,Firozabad,20
4,UPENDRA SINGH,Bharatiya Kisan Parivartan Party,7111,8,7119,0.64,Uttar Pradesh,Firozabad,20
5,RASHMI KANT,Parivartan Samaj Party,2927,3,2930,0.26,Uttar Pradesh,Firozabad,20
6,PREM DUTT,Rashtra Uday Party,2876,2,2878,0.26,Uttar Pradesh,Firozabad,20
7,RAJVEER,Independent,1367,13,1380,0.12,Uttar Pradesh,Firozabad,20
8,NOTA,None of the Above,5273,6,5279,0.48,Uttar Pradesh,Firozabad,20
